id,total_processing_time
58389,2.086273159
58390,4.793777692
58391,6.178395167
58392,20.24068383
58393,26.13287832
58394,4.138515559
58395,1.641928754
58396,11.90216427
58397,0.164714851
58398,40.23786371
58399,1.688014228
58400,-0.986127236
58401,15.56681584
58402,10.69514875
58403,27.41120309
58404,1.410318155
58405,2.494848303
58406,12.23015673
58407,31.24203661
58408,15.22378263
58409,41.11331677
58410,42.18436675
58411,15.95663152
58412,1.579886519
58413,1.870039138
58414,2.444136275
58415,11.47490309
58416,33.22554618
58417,0.846779741
58418,2.557262854
58419,43.18699015
58420,5.023061938
58421,-0.217414028
58422,2.30332973
58423,2.592981567
58424,14.75578338
58425,6.135591095
58426,47.75245408
58427,18.32421195
58428,0.020513622
58429,19.00611016
58430,3.178986644
58431,5.856787646
58432,14.60298912
58433,4.28365857
58434,2.699890906
58435,4.372469161
58436,19.78538762
58437,3.222703372
58438,6.846603727
58439,20.09062752
58440,1.002446836
58441,57.99131624
58442,4.488387757
58443,4.88626743
58444,22.84094336
58445,65.21844375
58446,8.076461299
58447,29.98745146
58448,6.022330805
58449,30.53453477
58450,82.94893557
58451,32.1853234
58452,88.74320926
58453,0.645870116
58454,1.701750134
58455,2.46553173
58456,90.57521488
58457,5.500532193
58458,7.810753968
58459,34.36259676
58460,103.5366346
58461,8.034947586
58462,2.610400102
58463,5.50319692
58464,0.766346043
58465,2.973923338
58466,2.243245263
58467,5.609091759
58468,4.315118673
58469,10.07182696
58470,15.1134342
58471,0.790346606
58472,1.496946653
58473,6.157440881
58474,9.367234843
58475,0.95048176
58476,5.999157923
58477,2.46969368
58478,10.77376863
58479,-0.924344536
58480,1.015498875
58481,10.36113931
58482,1.923371029
58483,9.922395129
58484,0.3859481
58485,1.501896009
58486,1.272530871
58487,15.73892032
58488,1.62059779
58489,5.155410679
58490,6.918966725
58491,9.97935079
58492,4.53403121
58493,7.50513292
58494,7.64992691
58495,12.78849597
58496,4.181611962
58497,0.982413651
58498,17.77085099
58499,2.823210915
58500,3.52861212
58501,4.769127255
58502,12.08710506
58503,3.650326174
58504,5.327502549
58505,14.05045464
58506,9.761445075
58507,8.111946377
58508,16.62412226
58509,20.06214191
58510,25.43514392
58511,7.602766222
58512,21.00734094
58513,2.439888423
58514,4.111683123
58515,6.688591929
58516,17.26276889
58517,3.753413347
58518,4.554159544
58519,5.636766385
58520,7.188208807
58521,8.598311579
58522,6.18940756
58523,7.331463856
58524,11.82791355
58525,6.288420072
58526,7.600107486
58527,9.227449224
58528,1.321070557
58529,1.575428484
58530,5.975885467
58531,9.140057971
58532,11.79592752
58533,-0.39146386
58534,0.72479767
58535,10.50305776
58536,2.243245263
58537,10.50508509
58538,0.768421647
58539,15.1134342
58540,2.782889857
58541,5.672300336
58542,10.5563519
58543,0.954763502
58544,3.158865093
58545,9.367234843
58546,2.673086204
58547,14.87380947
58548,-0.439602375
58549,2.46969368
58550,15.03935538
58551,11.12051115
58552,3.60803914
58553,6.598117133
58554,9.922395129
58555,6.533576579
58556,11.41649332
58557,1.272530871
58558,11.43308714
58559,1.62059779
58560,9.97935079
58561,2.358128736
58562,4.53403121
58563,7.50513292
58564,13.88709085
58565,2.45009316
58566,0.982413651
58567,12.58308569
58568,2.823210915
58569,3.154672547
58570,5.312147227
58571,12.08710506
58572,3.466226792
58573,4.002334246
58574,7.500216862
58575,5.253796477
58576,7.056749856
58577,6.097434658
58578,6.901553122
58579,8.111946377
58580,16.62412226
58581,7.014644608
58582,8.12594216
58583,9.663831345
58584,25.43514392
58585,4.111683123
58586,4.554159544
58587,15.74272029
58588,19.89466746
58589,6.080283522
58590,8.598311579
58591,11.61188163
58592,8.777955064
58593,12.45825824
58594,29.00835867
58595,5.975885467
58596,-0.39146386
58597,0.72479767
58598,5.780246512
58599,10.50305776
58600,14.75463379
58601,-2.494831762
58602,0.790346606
58603,2.782889857
58604,5.672300336
58605,8.362548048
58606,0.954763502
58607,12.03914244
58608,0.95048176
58609,1.015498875
58610,15.41878459
58611,8.886460866
58612,2.221428422
58613,3.60803914
58614,12.63454915
58615,1.501896009
58616,11.41649332
58617,15.56295858
58618,0.122451952
58619,1.272530871
58620,6.376988314
58621,-0.310747825
58622,1.62059779
58623,4.53403121
58624,1.540751777
58625,2.656198904
58626,7.64992691
58627,1.300515023
58628,4.181611962
58629,17.77085099
58630,3.52861212
58631,10.91537353
58632,13.32432933
58633,5.312147227
58634,8.265294946
58635,2.535352851
58636,5.327502549
58637,2.317122459
58638,3.466226792
58639,5.179791604
58640,0.789183452
58641,9.761445075
58642,6.097434658
58643,16.62412226
58644,8.12594216
58645,20.06214191
58646,7.602766222
58647,12.7164898
58648,6.688591929
58649,15.74272029
58650,19.89466746
58651,6.18940756
58652,8.777955064
58653,20.97961417
58654,26.72524049
58655,9.227449224
58656,12.45825824
58657,22.47067381
58658,0.614381146
58659,2.610400102
58660,10.36362975
58661,27.22359055
58662,0.766346043
58663,2.973923338
58664,31.50327008
58665,0.72479767
58666,5.780246512
58667,-0.669526497
58668,2.243245263
58669,42.94272296
58670,47.48721228
58671,1.763756578
58672,3.158865093
58673,6.157440881
58674,32.37735848
58675,-0.165690405
58676,0.710700799
58677,43.85503756
58678,48.37634329
58679,1.216995238
58680,3.200816437
58681,30.19955873
58682,2.221428422
58683,6.598117133
58684,1.501896009
58685,3.216002657
58686,44.66760309
58687,0.122451952
58688,6.376988314
58689,46.07279466
58690,17.59459616
58691,4.057030325
58692,6.918966725
58693,34.79883747
58694,4.53403121
58695,4.35132927
58696,18.99295418
58697,1.300515023
58698,7.516598039
58699,51.0780951
58700,-0.336795605
58701,0.982413651
58702,2.894782983
58703,6.41061959
58704,4.769127255
58705,7.613109664
58706,15.33078541
58707,3.962466783
58708,17.24603833
58709,43.63124149
58710,2.317122459
58711,3.466226792
58712,5.179791604
58713,8.496823689
58714,55.70449268
58715,25.78131601
58716,6.097434658
58717,10.92580691
58718,74.56649655
58719,12.8051878
58720,33.62929024
58721,8.112568294
58722,12.86459081
58723,34.34182315
58724,7.602766222
58725,12.7164898
58726,2.439888423
58727,92.03689259
58728,4.554159544
58729,5.636766385
58730,40.27386617
58731,110.9909501
58732,6.18940756
58733,41.27223734
58734,113.3576014
58735,7.600107486
58736,43.15347481
58737,0.459891346
58738,-0.945978558
58739,3.952218543
58740,-1.335286155
58741,-0.364491852
58742,2.209769726
58743,8.743257227
58744,-1.45648205
58745,-0.44929931
58746,-2.502159607
58747,6.721341446
58748,9.996185197
58749,-1.525153491
58750,0.609060507
58751,-1.420883093
58752,-0.780971059
58753,-1.691433896
58754,-0.162128356
58755,6.664438541
58756,-1.842610134
58757,-0.242785148
58758,-2.271630294
58759,-1.086983363
58760,1.701130842
58761,-1.679499535
58762,3.260456291
58763,5.60998829
58764,-1.189819086
58765,7.263317537
58766,-1.330579502
58767,-0.734775172
58768,9.941716775
58769,-0.412743768
58770,4.241639166
58771,0.432464314
58772,6.750822941
58773,0.41445008
58774,1.354383965
58775,8.523613137
58776,10.9931885
58777,-0.26422348
58778,8.686202082
58779,11.31514536
58780,0.630570001
58781,12.471937
58782,0.193664001
58783,2.282449929
58784,0.510407206
58785,1.10489117
58786,3.302842409
58787,7.732207529
58788,2.19989287
58789,12.51659358
58790,2.629556282
58791,8.127419594
58792,18.08591817
58793,8.309558334
58794,15.22695347
58795,18.60060691
58796,4.407338204
58797,8.771453912
58798,-2.398277046
58799,-2.254198467
58800,8.080431338
58801,-0.470073318
58802,-0.142662956
58803,1.78821468
58804,11.0805371
58805,18.4671498
58806,4.225883046
58807,19.13846745
58808,3.655815713
58809,22.03158222
58810,3.00277887
58811,-1.844084785
58812,6.544602989
58813,-3.267908676
58814,-1.314126336
58815,1.477374209
58816,0.609060507
58817,3.213607538
58818,-2.27160065
58819,6.991455376
58820,0.967381885
58821,-1.013608613
58822,-0.382503298
58823,4.664930277
58824,-0.628242846
58825,0.330358399
58826,2.247176812
58827,7.652573581
58828,-0.916355559
58829,4.242006216
58830,-0.434063997
58831,2.647504751
58832,6.751326363
58833,3.897196921
58834,1.307153841
58835,8.686968649
58836,-0.52638974
58837,0.63047419
58838,9.051854482
58839,-0.291873905
58840,0.193135828
58841,0.256910548
58842,0.510280151
58843,6.612490617
58844,7.732830845
58845,0.742489032
58846,2.224708696
58847,2.199764215
58848,12.51752421
58849,10.27776229
58850,1.168727958
58851,3.610941119
58852,5.143602344
58853,10.33050069
58854,5.742030365
58855,8.127881422
58856,14.87341851
58857,18.08774821
58858,5.069039182
58859,5.169386438
58860,6.169009187
58861,16.55153334
58862,-0.714738464
58863,11.08294389
58864,3.925127915
58865,14.65029409
58866,4.227537865
58867,6.521990945
58868,-1.67856314
58869,2.591937519
58870,-1.589729962
58871,1.299716216
58872,3.952471708
58873,2.208975442
58874,-0.44975394
58875,9.027992866
58876,-2.056422828
58877,-1.675881953
58878,4.159736939
58879,-0.162591105
58880,-1.842583185
58881,2.363737589
58882,9.292802808
58883,-2.27160065
58884,-1.087262641
58885,0.967381885
58886,-1.013608613
58887,1.852069292
58888,5.610364991
58889,-0.628242846
58890,-1.330495806
58891,-0.73484152
58892,-0.532130675
58893,2.247176812
58894,-1.067805936
58895,-0.916355559
58896,-0.413391835
58897,1.693039163
58898,-0.18022059
58899,6.751326363
58900,1.307153841
58901,-1.291174364
58902,-0.52638974
58903,0.63047419
58904,9.051854482
58905,0.193135828
58906,0.256910548
58907,0.510280151
58908,1.104455193
58909,3.30209751
58910,9.618878797
58911,12.17353026
58912,12.51752421
58913,-0.270764574
58914,0.493546246
58915,10.27776229
58916,1.168727958
58917,1.31602876
58918,8.278293212
58919,9.580207934
58920,3.085247217
58921,8.127881422
58922,8.310050894
58923,4.408751389
58924,8.772099211
58925,-2.252634245
58926,-0.213294711
58927,8.082745932
58928,11.08294389
58929,3.270530545
58930,3.536552058
58931,6.521990945
58932,19.14118156
58933,3.658082235
58934,22.03444907
58935,4.168463035
58936,-1.844387771
58937,-0.94674051
58938,-1.897299493
58939,-1.335462596
58940,-0.364977214
58941,-0.44975394
58942,-1.314428227
58943,-2.208598242
58944,-0.781710397
58945,11.06039932
58946,-1.679965401
58947,7.386103713
58948,-1.189766123
58949,11.69973122
58950,36.2771785
58951,-0.73484152
58952,-1.330495806
58953,2.247176812
58954,-0.434063997
58955,0.431908443
58956,1.354104684
58957,41.09464635
58958,0.331140441
58959,14.15993056
58960,42.05443945
58961,47.28888117
58962,0.256910548
58963,0.510280151
58964,11.00218212
58965,4.749846942
58966,0.647025105
58967,16.0707566
58968,46.59745209
58969,-0.270764574
58970,17.54049886
58971,1.168727958
58972,58.61678712
58973,5.143602344
58974,77.20763444
58975,5.069039182
58976,78.17955423
58977,5.169386438
58978,30.01744271
58979,-2.39656278
58980,-0.141315459
58981,25.18047808
58982,2.717029892
58983,33.33661425
58984,4.415345017
58985,7.762484964
58986,-0.873379301
58987,4.352438872
58988,0.827551433
58989,9.471676544
58990,2.096195755
58991,3.973958563
58992,0.903888254
58993,2.087739143
58994,3.697377597
58995,16.3142442
58996,-0.04557822
58997,5.667925875
58998,7.58587728
58999,14.58061085
59000,0.411223971
59001,7.551314759
59002,16.53137182
59003,0.159456926
59004,1.588674359
59005,2.702322108
59006,7.712808772
59007,10.00068617
59008,1.41427583
59009,15.04837074
59010,4.472059074
59011,7.977793458
59012,4.239941734
59013,1.950507787
59014,1.614527258
59015,6.256807452
59016,8.381096418
59017,3.223604524
59018,3.252973795
59019,18.16766853
59020,0.802570389
59021,2.194857548
59022,3.444302566
59023,2.601552952
59024,5.578933024
59025,13.2334908
59026,17.28995287
59027,3.613363196
59028,9.309205201
59029,14.26790976
59030,7.43328928
59031,1.253150569
59032,2.615315848
59033,5.580948401
59034,3.452058841
59035,4.596814743
59036,6.286475952
59037,9.874482458
59038,15.84897729
59039,10.89669227
59040,-2.691852968
59041,6.002406023
59042,-4.423404356
59043,0.708650108
59044,5.508643847
59045,3.926718326
59046,-0.13323154
59047,4.352438872
59048,7.294912958
59049,0.827551433
59050,5.531552464
59051,2.087739143
59052,0.248893814
59053,11.69691359
59054,7.437453105
59055,9.626668689
59056,4.140116029
59057,0.411223971
59058,1.588674359
59059,4.621359065
59060,11.3261821
59061,1.386254698
59062,2.569791966
59063,7.977793458
59064,4.239941734
59065,12.38769908
59066,0.540266637
59067,4.964216211
59068,6.568958928
59069,8.468606177
59070,1.614527258
59071,6.256807452
59072,8.381096418
59073,10.75884741
59074,5.070506914
59075,8.520876578
59076,5.136264621
59077,16.45056266
59078,2.955605111
59079,13.40417985
59080,18.16766853
59081,0.063710834
59082,2.194857548
59083,1.942850097
59084,8.915391078
59085,2.618797575
59086,5.659550561
59087,14.26790976
59088,3.710161525
59089,2.615315848
59090,12.94608356
59091,3.452058841
59092,6.286475952
59093,4.818915893
59094,9.874482458
59095,15.84897729
59096,17.73190206
59097,-2.691852968
59098,-5.257608902
59099,-0.466864537
59100,13.20470312
59101,2.147604563
59102,15.86607359
59103,21.97948182
59104,7.294912958
59105,-0.014989358
59106,2.377818311
59107,0.946475875
59108,7.455188646
59109,10.72235855
59110,0.248893814
59111,-0.04557822
59112,4.433319512
59113,2.47453729
59114,1.084026555
59115,4.108033538
59116,7.58587728
59117,1.0455896
59118,14.98163178
59119,0.411223971
59120,11.89800316
59121,4.621359065
59122,5.970449463
59123,5.844172124
59124,7.712808772
59125,2.563682089
59126,11.3261821
59127,15.04837074
59128,2.569791966
59129,-0.199066722
59130,6.568958928
59131,8.468606177
59132,6.256807452
59133,8.381096418
59134,8.520876578
59135,12.47913252
59136,16.45056266
59137,2.955605111
59138,0.063710834
59139,1.101597512
59140,1.942850097
59141,3.749984625
59142,12.93615621
59143,5.666697094
59144,9.135501203
59145,2.261169394
59146,3.613363196
59147,14.26790976
59148,-0.399305687
59149,0.853694282
59150,3.710161525
59151,7.43328928
59152,10.07764669
59153,0.415573755
59154,5.580948401
59155,3.452058841
59156,4.596814743
59157,15.38091719
59158,6.544965538
59159,20.56511759
59160,4.130906615
59161,10.89669227
59162,17.73190206
59163,23.2401009
59164,-12.30139818
59165,6.002406023
59166,-4.423404356
59167,2.30691334
59168,13.20470312
59169,18.52605281
59170,2.147604563
59171,4.352438872
59172,9.292964373
59173,3.973958563
59174,37.33668942
59175,4.001890388
59176,38.30459134
59177,0.248893814
59178,1.602375822
59179,3.697377597
59180,44.42838654
59181,4.433319512
59182,6.741742063
59183,2.47453729
59184,9.582606785
59185,26.14932878
59186,1.084026555
59187,4.108033538
59188,4.140116029
59189,15.1059042
59190,39.07713484
59191,1.764616614
59192,7.551314759
59193,0.159456926
59194,1.588674359
59195,7.3116415
59196,0.321712196
59197,2.702322108
59198,28.03986399
59199,1.41427583
59200,4.429560761
59201,40.06968719
59202,1.386254698
59203,2.569791966
59204,4.472059074
59205,0.803655708
59206,17.85963564
59207,-0.199066722
59208,23.82778832
59209,32.21035262
59210,17.33775571
59211,44.38737114
59212,5.136264621
59213,17.61522777
59214,45.34381794
59215,8.687355099
59216,150.0401315
59217,0.063710834
59218,2.194857548
59219,5.190611981
59220,1.101597512
59221,13.14351226
59222,18.86052816
59223,48.37607307
59224,2.261169394
59225,21.40216926
59226,-0.399305687
59227,0.415573755
59228,62.53007048
59229,6.286475952
59230,27.34987582
59231,27.63336604
59232,5.479424646
59233,7.386324822
59234,-7.277558871
59235,-5.420533798
59236,13.75929401
59237,-4.423404356
59238,-3.18902549
59239,-0.811463591
59240,2.30691334
59241,106.820379
59242,-9.691149317
59243,-6.989773902
59244,-3.725948031
59245,-2.572423226
59246,5.518315436
59247,6.968904374
59248,18.98136401
59249,24.55967361
59250,20.33466715
59251,33.14698586
59252,-8.498089764
59253,-6.841117508
59254,4.283643845
59255,5.72025553
59256,12.96148937
59257,24.81641117
59258,6.797619373
59259,8.282249955
59260,10.41227189
59261,26.33323289
59262,11.70878371
59263,13.36304541
59264,15.67391787
59265,33.4285029
59266,-9.172176832
59267,1.06581574
59268,13.43609978
59269,7.299865454
59270,21.17902759
59271,13.91683388
59272,16.21920854
59273,20.12505048
59274,-7.389840224
59275,-2.527376594
59276,-2.968177209
59277,2.11261704
59278,11.47484523
59279,21.04960385
59280,11.93082516
59281,17.35983698
59282,21.24670263
59283,6.73189448
59284,2.746417284
59285,8.101571996
59286,9.550872728
59287,27.93284075
59288,29.50534405
59289,14.4225192
59290,16.07558206
59291,18.34102646
59292,22.20993812
59293,1.241724051
59294,33.68575022
59295,12.90431908
59296,14.38407505
59297,26.44589545
59298,-4.72153756
59299,15.47637232
59300,9.766814934
59301,12.99019945
59302,16.37479855
59303,12.70359849
59304,28.58594834
59305,18.04206809
59306,25.28829177
59307,-6.989773902
59308,0.410819657
59309,4.076714285
59310,-5.485356981
59311,5.456881893
59312,9.600880264
59313,5.518315436
59314,6.968904374
59315,9.06592421
59316,13.94653238
59317,26.61724981
59318,-5.320772882
59319,-2.411314833
59320,26.33323289
59321,13.36304541
59322,15.67391787
59323,26.88272879
59324,-8.131473634
59325,-3.23105744
59326,-3.779588801
59327,6.212085788
59328,19.81115796
59329,7.299865454
59330,8.78427178
59331,10.90579592
59332,14.63078733
59333,12.26279643
59334,27.5340057
59335,-8.430042641
59336,-7.389840224
59337,7.233332705
59338,10.74926666
59339,9.828277309
59340,11.93082516
59341,28.32456846
59342,-1.959595437
59343,6.73189448
59344,-3.440590626
59345,8.101571996
59346,15.25075085
59347,27.93284075
59348,10.71804916
59349,23.53647654
59350,29.50534405
59351,16.07558206
59352,18.34102646
59353,-5.339556906
59354,4.426613631
59355,14.95509134
59356,12.90431908
59357,28.80043329
59358,35.42897904
59359,18.94072668
59360,-9.056209347
59361,8.790646314
59362,-4.72153756
59363,15.47637232
59364,33.91984574
59365,28.58594834
59366,35.81970348
59367,-8.650132498
59368,9.600880264
59369,5.518315436
59370,6.968904374
59371,13.94653238
59372,11.48206414
59373,13.1364152
59374,15.45067401
59375,26.61724981
59376,-9.539017218
59377,-3.580677977
59378,0.601711169
59379,4.283643845
59380,-4.177452398
59381,0.958290008
59382,5.660225403
59383,7.170755102
59384,9.264388599
59385,19.58825761
59386,1.06581574
59387,-4.922685029
59388,-2.021949031
59389,6.212085788
59390,8.78427178
59391,10.90579592
59392,14.63078733
59393,34.12002623
59394,5.837201601
59395,-4.110772655
59396,-2.968177209
59397,8.68310724
59398,26.77407152
59399,8.344371765
59400,9.828277309
59401,-3.440590626
59402,-0.577759487
59403,8.101571996
59404,9.550872728
59405,15.25075085
59406,22.20993812
59407,-3.86729991
59408,-0.791575639
59409,5.8793349
59410,16.32938172
59411,18.94072668
59412,-4.72153756
59413,-3.586463956
59414,12.99019945
59415,16.37479855
59416,12.70359849
59417,25.28829177
59418,-5.485356981
59419,6.968904374
59420,12.76641132
59421,6.591528612
59422,8.07624856
59423,28.24796435
59424,15.45067401
59425,-9.539017218
59426,-6.841117508
59427,-3.580677977
59428,-5.320772882
59429,-2.411314833
59430,0.958290008
59431,11.88355199
59432,12.96148937
59433,27.1079903
59434,68.54562525
59435,10.41227189
59436,70.7870732
59437,11.70878371
59438,15.67391787
59439,35.85955521
59440,-3.23105744
59441,-3.779588801
59442,6.212085788
59443,13.43609978
59444,70.71544343
59445,8.78427178
59446,10.90579592
59447,72.96371662
59448,36.80828702
59449,84.20944409
59450,-8.430042641
59451,8.737364945
59452,-4.110772655
59453,7.233332705
59454,11.93082516
59455,13.42290193
59456,17.35983698
59457,-2.298468983
59458,2.746417284
59459,31.85987127
59460,79.92650929
59461,9.234617419
59462,33.43452629
59463,93.72635526
59464,-5.339556906
59465,18.97620551
59466,25.39724908
59467,11.60054814
59468,14.95509134
59469,111.0156089
59470,44.36368818
59471,113.3915713
59472,22.71627097
59473,52.69507404
59474,125.6420305
59475,-9.056209347
59476,-7.711738764
59477,-3.586463956
59478,108.3427596
59479,12.99019945
59480,11.22721479
59481,12.70359849
59482,14.52111875
59483,136.985921
59484,21.6864537
59485,10.23780828
59486,12.96158776
59487,15.63667684
59488,13.49315927
59489,1.87857868
59490,3.159009202
59491,8.672204705
59492,18.06167324
59493,4.752775695
59494,4.905656469
59495,5.776425508
59496,4.609410072
59497,13.7413162
59498,18.34485831
59499,4.981838265
59500,13.59393977
59501,12.41814493
59502,7.715728665
59503,16.4407732
59504,5.073866216
59505,6.046804029
59506,7.662288077
59507,14.28467062
59508,3.562362169
59509,5.541730584
59510,3.376136897
59511,15.78343071
59512,4.754573578
59513,15.66972949
59514,14.66130047
59515,7.816351451
59516,12.57692628
59517,16.47788962
59518,4.84307865
59519,16.99738974
59520,4.471293827
59521,5.784567153
59522,2.180189299
59523,10.3775954
59524,15.34496376
59525,21.12243234
59526,25.16649339
59527,9.429895936
59528,10.70536248
59529,10.53843418
59530,14.83693683
59531,6.796440196
59532,8.861277218
59533,22.81771282
59534,7.649301827
59535,9.866276403
59536,23.80536764
59537,7.885598723
59538,4.727076855
59539,15.63667684
59540,16.64635209
59541,13.47416918
59542,18.06167324
59543,8.347495521
59544,18.06951405
59545,6.290356914
59546,13.17892679
59547,5.582572141
59548,16.89218116
59549,3.387307445
59550,5.33878522
59551,1.679499887
59552,13.59393977
59553,18.35684979
59554,0.595761197
59555,6.209409927
59556,10.82551468
59557,5.073866216
59558,7.662288077
59559,2.665164837
59560,3.945281738
59561,14.39677894
59562,2.248114258
59563,9.124566273
59564,14.25981833
59565,19.06297477
59566,-0.267961078
59567,7.139823116
59568,13.13579012
59569,18.73100511
59570,7.099249218
59571,6.03398447
59572,7.006421501
59573,5.114233754
59574,10.56570842
59575,20.51709283
59576,4.664971211
59577,14.66130047
59578,6.844388223
59579,9.394905226
59580,12.57692628
59581,6.122220966
59582,4.471293827
59583,7.727005294
59584,11.27291071
59585,21.88375685
59586,3.663093744
59587,5.786382415
59588,9.511700975
59589,10.3775954
59590,11.70769668
59591,12.472125
59592,12.34158514
59593,14.83693683
59594,29.63673993
59595,6.796440196
59596,8.861277218
59597,22.81771282
59598,8.614217016
59599,9.925697188
59600,24.98894809
59601,29.88894932
59602,8.549751733
59603,11.53134156
59604,14.81017337
59605,24.04102722
59606,7.885598723
59607,9.361455129
59608,11.2176702
59609,24.76892134
59610,5.597935259
59611,15.63667684
59612,7.018998078
59613,8.672204705
59614,1.446961612
59615,13.32264208
59616,-1.141509174
59617,0.342683477
59618,7.291242042
59619,10.40952585
59620,10.4340031
59621,3.387307445
59622,18.34485831
59623,4.981838265
59624,7.715728665
59625,7.662288077
59626,2.665164837
59627,14.39677894
59628,19.04056747
59629,2.248114258
59630,9.124566273
59631,-0.267961078
59632,1.215917952
59633,3.376136897
59634,6.229205217
59635,7.099249218
59636,17.63818584
59637,7.006421501
59638,18.76133874
59639,5.114233754
59640,15.66972949
59641,4.664971211
59642,8.409681148
59643,20.34638905
59644,12.38540429
59645,18.67310045
59646,7.816351451
59647,16.47788962
59648,19.86227243
59649,7.727005294
59650,11.27291071
59651,2.180189299
59652,3.663093744
59653,16.00663749
59654,21.77675799
59655,9.511700975
59656,14.64126523
59657,19.89918756
59658,23.46514486
59659,15.34496376
59660,23.17846211
59661,9.22883663
59662,28.89523297
59663,23.20694119
59664,7.658962356
59665,22.81771282
59666,20.33967765
59667,23.80536764
59668,24.04102722
59669,24.76892134
59670,31.80392947
59671,4.727076855
59672,7.116138134
59673,10.23780828
59674,39.32520611
59675,1.87857868
59676,19.11034214
59677,6.290356914
59678,4.905656469
59679,36.42776915
59680,4.609410072
59681,5.33878522
59682,19.53993106
59683,2.993972053
59684,4.981838265
59685,6.536661954
59686,55.03264924
59687,10.82551468
59688,5.888261716
59689,3.562362169
59690,53.72214239
59691,7.139823116
59692,20.79927969
59693,57.32524157
59694,7.099249218
59695,43.13363554
59696,11.80290431
59697,10.56570842
59698,10.27882512
59699,23.08356527
59700,4.664971211
59701,8.409681148
59702,62.50580851
59703,6.973589883
59704,20.98274649
59705,47.50088277
59706,22.5469941
59707,7.727005294
59708,25.16577561
59709,63.39565464
59710,10.3775954
59711,11.70769668
59712,77.44925735
59713,10.86296332
59714,15.34496376
59715,10.70536248
59716,37.50754496
59717,94.73444679
59718,11.24946807
59719,39.19970619
59720,100.1334599
59721,12.84064463
59722,105.2590863
59723,119.6168002
59724,9.361455129
59725,127.1798065
59726,11.60730113
59727,19.51970623
59728,9.197899548
59729,16.51029943
59730,18.4286783
59731,1.23602989
59732,2.637075088
59733,5.64158756
59734,13.5418899
59735,-5.760695168
59736,-4.142411004
59737,12.29907708
59738,13.2600747
59739,15.82453959
59740,11.07468346
59741,16.78290861
59742,18.71732553
59743,0.627195987
59744,1.507146291
59745,10.49916498
59746,9.315748972
59747,16.34797776
59748,18.97751049
59749,1.292843875
59750,3.561730984
59751,6.55435932
59752,14.67105163
59753,0.175558903
59754,5.54398223
59755,-3.130793168
59756,0.079074135
59757,11.77576249
59758,20.93387571
59759,2.702239934
59760,3.5814652
59761,12.88867208
59762,2.521570631
59763,3.928143847
59764,14.94022128
59765,18.37482765
59766,23.17335762
59767,13.83744433
59768,9.124398288
59769,14.32964814
59770,2.865698759
59771,17.2809669
59772,9.158496557
59773,18.77035273
59774,27.39545838
59775,29.72660174
59776,17.05262443
59777,17.62052104
59778,11.16081065
59779,12.37375425
59780,15.19016512
59781,26.51547854
59782,10.29364796
59783,21.65071648
59784,26.05364272
59785,4.461677609
59786,21.03346196
59787,16.98755427
59788,17.74521553
59789,27.35102483
59790,15.71128576
59791,11.22697034
59792,12.34851596
59793,29.0581661
59794,6.176817954
59795,8.554679659
59796,21.29775965
59797,11.60730113
59798,18.07943111
59799,19.51970623
59800,9.770760128
59801,10.8443094
59802,13.52132594
59803,18.4286783
59804,0.355990221
59805,1.23602989
59806,5.64158756
59807,-0.77586124
59808,9.337438303
59809,-5.760695168
59810,-4.142411004
59811,8.964966267
59812,11.8286989
59813,19.79590147
59814,13.86789313
59815,4.885138368
59816,13.17965022
59817,-5.46479929
59818,9.315748972
59819,12.83951084
59820,18.97751049
59821,17.45207828
59822,19.42674163
59823,6.55435932
59824,11.26207705
59825,0.175558903
59826,13.99322454
59827,-5.820681372
59828,0.079074135
59829,20.3249928
59830,11.77576249
59831,15.46460747
59832,18.86933877
59833,2.702239934
59834,4.951649979
59835,12.88867208
59836,15.73295256
59837,-3.189439338
59838,1.588875428
59839,7.586142514
59840,15.85579083
59841,18.37482765
59842,12.2411371
59843,6.168700226
59844,17.2809669
59845,-1.823057117
59846,13.6938031
59847,18.77035273
59848,20.01213866
59849,17.05262443
59850,17.62052104
59851,26.51547854
59852,9.38444126
59853,11.54298
59854,21.65071648
59855,5.540515429
59856,17.67087149
59857,16.42302994
59858,11.93750411
59859,13.0226613
59860,15.71128576
59861,24.51460528
59862,10.3211359
59863,11.22697034
59864,15.07352885
59865,21.29775965
59866,18.07943111
59867,19.51970623
59868,9.197899548
59869,18.4286783
59870,0.138309438
59871,4.616643981
59872,-4.142411004
59873,8.964966267
59874,11.8286989
59875,12.29907708
59876,15.82453959
59877,18.33958829
59878,9.431749318
59879,18.71732553
59880,0.627195987
59881,0.413576505
59882,1.847623799
59883,-6.548511722
59884,4.995594366
59885,12.36935691
59886,16.34797776
59887,18.97751049
59888,3.561730984
59889,2.514965458
59890,-5.820681372
59891,-3.130793168
59892,17.43980775
59893,20.3249928
59894,12.81845134
59895,2.702239934
59896,7.925302033
59897,2.521570631
59898,-3.189439338
59899,7.586142514
59900,23.17335762
59901,13.83744433
59902,20.11225757
59903,4.816469438
59904,9.124398288
59905,3.778581231
59906,13.53771889
59907,2.919349667
59908,9.158496557
59909,18.77035273
59910,19.2358563
59911,17.05262443
59912,29.32724709
59913,21.65071648
59914,5.540515429
59915,18.11999996
59916,18.13300279
59917,21.03346196
59918,16.42302994
59919,17.74521553
59920,20.10634406
59921,27.35102483
59922,30.76548132
59923,11.06580069
